	VBus #0: DeltaSol BS Plus (0x4221)																				
Date	Temperatur Sensor 1 [ °C]	Temperatur Sensor 2 [ °C]	Temperatur Sensor 3 [ °C]	Temperatur Sensor 4 [ °C]	Drehzahl Pumpe 1 [ %]	Drehzahl Pumpe 2 [ %]	Relaismaske	Fehlermaske	Systemzeit	Schema	Option Kollektor Max.	Option Kollektor Min.	Option Kollektor Frost	Option Röhrenkollektor	Option Rückkühlung	Option WMZ	Betriebsstunden Relais 1	Betriebsstunden Relais 2	Wärmemenge [ Wh]	Version	
19.5.2022 23:18:00	15,4	53,3	61,2	23,7	0	0	0	0	23:24	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:19:00	15,4	53,3	61,2	23,7	0	0	0	0	23:25	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:20:00	15,4	53,3	61,2	23,7	0	0	0	0	23:26	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:21:00	15,4	53,2	61,2	23,7	0	0	0	0	23:27	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:22:00	15,4	53,2	61,2	23,7	0	0	0	0	23:28	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:23:00	15,4	53,2	61,2	23,7	0	0	0	0	23:29	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:24:00	15,4	53,2	61,2	23,7	0	0	0	0	23:30	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:25:00	15,4	53,2	61,2	23,7	0	0	0	0	23:31	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:26:00	15,4	53,2	61,2	23,7	0	0	0	0	23:32	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:27:00	15,4	53,2	61,2	23,7	0	0	0	0	23:33	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:28:00	15,4	53,2	61,2	23,7	0	0	0	0	23:34	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:29:00	15,4	53,2	61,2	23,7	0	0	0	0	23:35	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:30:00	15,4	53,2	61,2	23,7	0	0	0	0	23:36	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:31:00	15,4	53,2	61,2	23,7	0	0	0	0	23:37	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:32:00	15,4	53,2	61,2	23,7	0	0	0	0	23:38	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:33:00	15,4	53,1	61,2	23,7	0	0	0	0	23:39	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:34:00	15,4	53,2	61,2	23,7	0	0	0	0	23:40	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:35:00	15,4	53,1	61,2	23,7	0	0	0	0	23:41	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:36:00	15,4	53,1	61,0	23,7	0	0	0	0	23:42	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:37:00	15,4	53,1	61,0	23,7	0	0	0	0	23:43	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:38:00	15,4	53,1	61,0	23,7	0	0	0	0	23:44	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:39:00	15,4	53,1	61,0	23,7	0	0	0	0	23:45	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:40:00	15,4	53,1	61,0	23,7	0	0	0	0	23:46	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:41:00	15,4	53,1	61,0	23,7	0	0	0	0	23:47	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:42:00	15,4	53,1	61,0	23,7	0	0	0	0	23:48	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:43:00	15,6	53,1	61,0	23,7	0	0	0	0	23:49	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:44:00	15,6	53,0	61,0	23,7	0	0	0	0	23:50	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:45:00	15,6	53,0	61,0	23,7	0	0	0	0	23:51	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:46:00	15,6	53,1	61,0	23,7	0	0	0	0	23:52	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:47:00	15,7	53,0	61,0	23,7	0	0	0	0	23:53	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:48:00	15,7	53,0	61,0	23,7	0	0	0	0	23:54	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:49:00	15,7	53,0	61,0	23,7	0	0	0	0	23:55	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:50:00	15,7	53,0	61,0	23,7	0	0	0	0	23:56	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:51:00	15,8	53,0	61,0	23,7	0	0	0	0	23:57	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:52:00	15,8	53,0	61,0	23,7	0	0	0	0	23:58	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:53:00	15,8	53,0	61,0	23,7	0	0	0	0	23:59	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:54:00	15,9	53,0	61,0	23,7	0	0	0	0	00:00	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:55:00	15,9	53,0	61,0	23,7	0	0	0	0	00:01	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:56:00	15,9	53,0	61,0	23,7	0	0	0	0	00:02	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:57:00	15,9	53,0	61,0	23,7	0	0	0	0	00:03	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:58:00	15,9	53,0	61,0	23,7	0	0	0	0	00:04	8	0	0	0	0	0	0	5329	925	5251824	1,00	
19.5.2022 23:59:00	16,0	53,0	61,0	23,7	0	0	0	0	00:05	8	0	0	0	0	0	0	5329	925	5251824	1,00	
